"","id","total_productos","productos_distintos","dias_activos","media_compras_por_semana","compras_entre_semana","compras_fin_de_semana","Cluster"
"334","01d218aadad730fa56a7ce1d483ea8a1",92,46,2,15.3333333333333,92,18,"3"
"335","01d7b2b9880d87cca390088adf7cc829",14,10,3,7.66666666666667,11,3,"2"
"336","01d81f945ed2c620f5570410e9a1b0e1",11,10,2,10,10,3,"2"
"337","01d87a8dec57e4f945945416646539f6",46,46,2,46,46,29,"2"
"338","01d87e6d090f4d8e3b8fc3662e0e69a3",13,13,2,13,13,12,"2"
"339","01d8ad78d095adcb1867f4abe60f3c2a",34,34,3,34,34,34,"2"
"340","01d8cff2d368b1d6f21d7b7f23cf2280",33,33,2,33,33,16,"2"
"341","01d98d320fce8bd88a6800676ac97278",63,56,3,31.5,28,63,"2"
"342","01da301552bf05066725bb2261508150",197,121,2,33,197,27,"1"
"343","01dbdbc27b4904cf9d26978409fad3b4",19,19,2,19,19,11,"2"
"344","01dca03dbbb94312ffeebaa7f8596855",307,126,3,43.8571428571429,172,80,"1"
"345","01dcb64394eed4d1f9e3e3dd736c341e",73,58,3,18.25,30,43,"2"
"346","01dcc33f2185cf4b3b780fe20388d215",31,28,2,15.5,17,14,"2"
"347","01dd91e8bc8ce8aa6215b98c997616ab",63,54,2,31.5,63,21,"2"
"348","01dd96fdf225fe12fd15448ec31fe142",249,76,2,8,8,76,"3"
"349","01deaf75c91b7b262cc6da19bdbaf2d4",33,33,2,33,33,16,"2"
"350","01dfb107e6ae4fea7231108d9a87b6c3",43,39,2,21.5,43,13,"2"
"351","01dfda7bb3b0af2569ac1ce10cb0eb08",18,18,3,18,16,18,"2"
"352","01dff2de0f1bda0d6a4d7d9c324c1452",44,26,2,22,44,20,"2"
"353","01e201c147ba4a58df19468036e2048f",62,48,3,15.5,62,11,"2"
"354","01e60628e0b0ced3cb6227ad9d59f92c",226,112,3,28.5454545454545,227,26,"1"
"355","01e72668e571dbc6a1c8c08bc46c9887",29,29,2,29,29,16,"2"
"356","01e7f5245299bdbe4fc49c6f182048bd",36,36,2,36,36,22,"2"
"357","01e886a01b075fe1a5970e442c4e7817",88,80,2,44,88,36,"3"
"358","01e9717d493dae120363ca9a8df6affa",83,53,3,27.6666666666667,49,34,"2"
"359","01e9dec935b9cd32d494c14a682cf72c",26,17,2,13,15,11,"2"
"360","01ea4b53adae003d2d7451c65ae5ea9e",166,122,3,55.3333333333333,135,31,"3"
"361","01ed1caed0c89ef6fd2f4a7b71ddff3c",50,41,2,25,50,17,"2"
"362","01eee73ab8d528c94552ba07fdcbd23c",12,12,2,12,12,12,"2"
"363","01f20007e6eda24402213967b516305f",108,77,2,54,53,55,"3"
"364","01f2bc4014030805aab677e5a05b43d2",99,72,2,49.5,99,45,"3"
"365","01f42c0b96bb14286cdf6beb20bbf76f",126,58,2,42,126,43,"3"
"366","01f48b5d7a3d04f71683f6cfa6a2631e",24,24,3,24,19,24,"2"
"367","01f538058225c3293b0058d9dda3221c",200,97,3,33.3333333333333,171,29,"1"
"368","01f53c2e41b37acd0f0f49d504ec8e70",201,116,2,34.1,39,63,"3"
"369","01f89c9273cd4d1c16e84265b2a342fd",27,23,2,13.5,27,9,"2"
"370","0202db1be6c97c7aa12174e2555b77ac",11,10,2,10,6,5,"2"
"371","02062c58dc38bbc67f88e3b314f45742",111,50,2,37,111,32,"3"
"372","0207b742b9fa30cfd656351a745a1a82",16,16,2,16,16,8,"2"
"373","020896434583f2160339b9e20c0c424b",11,10,2,10,6,5,"2"
"374","0208b2566a5760db57b63f74edc32f8b",39,39,2,19.5,6,33,"2"
"375","020908c019d48753b8efc443ebe247be",294,118,2,44.5555555555556,150,79,"1"
"376","020914cd34c55f46673a4c85a6a510a2",43,43,3,43,44,43,"2"
"377","0209a173a5032a016de658b78bebe1ff",17,17,3,17,17,17,"2"
"378","020aea392659955d53764b742105ffb1",76,63,3,19,76,15,"3"
"379","020dcd38222eb51265ff9086dfa18f50",30,30,2,30,30,28,"2"
"380","020f265a8c58dc786623b0ce3c7a9354",76,76,2,39,76,28,"3"
"381","020f7628b5fed5479eef29e9f6cd4eb2",42,42,2,42,42,20,"2"
"382","020fe3c0b8eded2d501a3f727a948dc8",17,17,2,17,17,8,"2"
"383","021106ad9457c59fb08950ed482db228",80,51,2,20,80,22,"3"
"384","021130f2cb0b48a1ec4dc31fd95e528d",12,12,2,12,12,12,"2"
"385","02113500be890cd3f4d0ed7881f260b5",305,76,3,21.7857142857143,63,72,"1"
"386","02116948fdaac231e31448ca0be1fb34",15,15,2,15,15,13,"2"
"387","02116a416d3aa8456c93e12d53672a4d",191,89,3,31.8333333333333,191,29,"1"
"388","0213d1ac8383cee0460d49fc93e315b3",14,14,2,14,14,12,"2"
"389","021444327a21e32bde4c6513eaeca892",87,52,3,17.4,66,21,"3"
"390","021641fe57b40f45a99f901dbf5fdc47",295,125,3,36.875,116,78,"1"
"391","0219648b555ead892fc43d0255696d76",111,77,3,18.5,68,43,"3"
"392","021ae55108749ef2420b0fb8ca5f28ca",113,90,2,37.6666666666667,112,36,"3"
"393","021c3f4713f090bb86dd5ee9cc210018",33,33,2,33,33,16,"2"
"394","02204680676e91e797650418e664b1d9",188,103,3,47,188,36,"1"
"395","022053d5ea18b49be9c25c7312e1e5ae",60,46,2,30,60,23,"2"
"396","0220e3b87adea7a9d74c0e5765aeae12",300,126,2,37.5,198,31,"1"
"397","02236575bc8225955cb1ff2f7e3d4b4c",214,107,2,30.5714285714286,186,28,"1"
"398","02248a68a2c42040765a3521a3f224dd",92,65,2,46,54,38,"3"
"399","0224fea4f86ca43c28e44cbce8c3fa5c",22,22,2,22,22,21,"2"
"400","0225be8593176cc536d207b9472e556d",40,35,2,20,40,16,"2"
"401","0226597d999fe50ce62a687b1eb2655b",179,122,3,44.75,179,43,"1"
"402","0226b5b8372bf056d314f1257933106c",69,53,2,34.5,27,42,"2"
"403","022779392062a416417b037da7170c7f",14,14,2,14,14,12,"2"
"404","0227af82202bf267a1e0af5984ef8ce1",30,30,2,30,30,28,"2"
"405","0227fed17eead41ff28aa42378e16bd8",18,18,2,18,18,11,"2"
"406","02295ec5cb4a68b8351136337e527331",20,20,2,20,20,11,"2"
"407","0229a45f44ab0c7c137c32c27138c415",12,11,2,7.5,5,7,"2"
"408","022a2f6f1eca2dba8b4755687aa682fc",136,37,3,19.4285714285714,136,19,"3"
"409","022d1f15341f12515f50fcc4dfe5cd70",35,28,2,17.5,35,15,"2"
"410","022fc3bdf08b3e4ed9a6e1beaaf95cc6",37,37,2,37,37,19,"2"
"411","023042c5980fa615f1974a3150490b8d",31,31,2,31,31,17,"2"
"412","0230dcbdb6e7d3a49dcc8a3b9d209678",37,37,3,37,34,37,"2"
"413","02315c579e26e580df04f785b76a0fc6",20,20,2,20,20,11,"2"
"414","02318fdc10c7b29649329fbecc389684",276,114,2,32.9166666666667,196,37,"1"
"415","023311c8c7668dae069dea0334fb8ae7",105,38,3,17.5,105,15,"3"
"416","0235454d22eb99d3dc7477221d659b3b",30,30,3,30,26,30,"2"
"417","0235953ad7a5dfaa348a6db4337cb3de",23,23,2,23,23,22,"2"
"418","02367c6b93886be682330459697b0292",28,28,2,28,28,14,"2"
"419","0237be24a74d8838f4fa0c843997b4ee",16,16,2,16,16,8,"2"
"420","02391630963d2908e51662cdd690c402",72,55,2,24,72,18,"2"
"421","023a5c62362eea1d8783f82c13300f14",43,38,2,21.5,43,13,"2"
"422","023b72f0b9fa53cd175a7cc88dd8f77a",35,35,2,35,35,16,"2"
"423","023c9bb68b6527dd26102bcbf27802b7",129,47,3,21.5,129,16,"3"
"424","023d9e9e1c910454e85bd40474e574b2",175,73,2,43.75,41,78,"3"
"425","02400d1e6f992b44be16901375f87ba1",164,104,3,41,113,51,"3"
"426","024114e0a4e0f086a65a43f14b5d6af9",14,13,2,14,14,8,"2"
"427","0241473bfad8fa22272225708c1d814d",80,46,3,26.6666666666667,80,24,"3"
"428","0241c04d48fff8f1a99ae16df87d7216",13,10,3,7.66666666666667,6,2,"2"
"429","02425f5a40849aa0338b328da310d650",47,42,2,23.5,21,26,"2"
"430","0246b39b0d9abd45668680f3fe28b799",20,20,2,20,20,11,"2"
"431","02486d4a32390ae3e33ec8530574a037",24,11,3,8,24,4,"2"
"432","0248894ea490eedb7cf1d3cb58e308f8",147,94,2,48.6666666666667,147,32,"3"
"433","0248ffe9cca5639209305eb77986ca46",88,63,2,29.3333333333333,88,23,"3"
"434","0249d2531b3b8b566abf7ba16e05d5ee",210,107,2,50.5833333333333,50,77,"3"
"435","024a4545ba2d605b2fa15b24c5610f9e",262,92,3,43.6666666666667,257,35,"1"
"436","024be805fdb152a0d6da8e6ce325e949",84,67,2,42,35,49,"2"
"437","024c38176ba53c57a61011e5cfcf8613",83,74,2,27.6666666666667,83,24,"3"
"438","024c984cd168f9ca1a36b55c814245fc",207,110,2,55.3,200,57,"1"
"439","024e8c717e0209863d9717743751c5fa",249,76,2,9,9,76,"3"
"440","024f02a0220b9f19db46272c5b742a7c",275,120,2,38.5714285714286,207,68,"1"
"441","024f82a2270e7cfe83640e935a587161",11,10,2,10,7,4,"2"
"442","0250f4735c38f879d1cf30ecb1fb853a",248,116,2,49.6,248,44,"1"
"443","02546ced3b48e5242a02a91e7f56318c",26,26,3,26,28,26,"2"
"444","02548ceef5d9eaca7455c99667aa1bb4",57,49,2,28.5,30,27,"2"
"445","0256768dd2f0f691320971f7cc5c0fe3",55,48,2,27.5,55,20,"2"
"446","0257834acf2245da07506ac019d9aeba",20,20,2,20,20,11,"2"
"447","0259d9c5911655c017f811f52d2b1487",129,82,3,16.125,100,29,"3"
"448","025aba266fd3acfc735482c5ea8bb560",52,52,2,52,52,24,"2"
"449","025af887c8866efa794e1bd4ab753d50",34,34,3,34,34,34,"2"
"450","025db9b33a2748e2382164325e01cfd2",267,116,3,53.3636363636364,205,79,"1"
"451","025fadaca239339e929c0186f673b2cb",19,19,2,19,19,11,"2"
"452","026032e0bf579ce61729dc512a415d18",123,90,3,20.5,77,46,"3"
"453","02609de2e5cd2824e2cf15e998a9a3cc",96,57,3,19.2,69,27,"3"
"454","0260af8aee60d460d1d3f5f49d2dc697",53,53,2,53,53,29,"2"
"455","02610ee098fdccf4bff7faebd8096e13",263,115,2,54.1428571428571,226,48,"1"
"456","02636fce66b944d675d32b09ed8389e6",195,129,3,28.5833333333333,203,28,"1"
"457","02639e6eedf53e008650532fcc67c605",27,27,2,27,27,16,"2"
"458","026425bea76a9f7488f1724ede4388ed",201,134,3,33.5,201,32,"1"
"459","02659f7ccd064d31df08243e2b49dfb7",292,113,2,48.6666666666667,192,72,"1"
"460","0268ce6f9a718bbe6362428aee1ad6a1",213,110,2,53.25,213,55,"1"
"461","026bb13909bbbef126d5b111a4c9a46d",38,38,2,38,38,37,"2"
"462","026bd54695364537bd53760c6ad0cc95",133,101,3,19,75,58,"3"
"463","026c9f825a08d954a6226734417344e6",83,50,3,27.6666666666667,83,22,"3"
"464","026f9dd665dfb3a14c0bb1d061861c02",59,44,2,29.5,59,23,"2"
"465","02716f79bfa2dc3c579be2efc87b3f1d",18,18,2,18,18,11,"2"
"466","027299947c42d3b84f37c08edf083224",11,10,2,10,3,6,"2"
"467","0272db3ca5d45faa9ff714122142f8d7",282,116,2,23.5,245,16,"1"
"468","027338b970b312651e08244a3ae0b6ec",27,27,3,27,29,27,"2"
"469","02745f7d1837e132d2f3014861a028a9",155,112,3,31,155,17,"3"
"470","0275e8122ce4ed2571163a7ba85257cb",70,41,2,23.3333333333333,45,25,"2"
"471","02763e76efc4630a2be10c19be0cc128",114,79,2,38,114,31,"3"
"472","027722f357390f8b7ea32ebe0d696a1d",287,98,3,8,254,8,"1"
"473","02781562bb204fc114a97188381ec133",43,43,2,43,43,20,"2"
"474","02798a3b159bf3cc62891dd8bcb7fa25",249,103,3,31.125,212,37,"1"
"475","027adbfbcd07250beec7d6733a2200d1",74,68,2,37,74,17,"3"
"476","027b1cd8b8d5f68d98d061dba5c4f750",22,22,2,22,22,21,"2"
"477","027c1ea056fb3189dc78918da3bd6342",43,35,2,21.5,43,15,"2"
"478","027e50d6ce86da94c72535de2bc9513e",120,74,3,24,120,13,"3"
"479","027ee83a464d6f9960bae4a132889dc0",174,103,3,57,116,58,"3"
"480","0280f26a2ae9490c08102b7651f9c7a0",173,69,2,28.8333333333333,130,43,"3"
"481","02853ec9e41d862de6e05201ba1ff651",187,97,3,31.1666666666667,187,25,"1"
"482","02855559d24aef4515afb23c36e7082b",14,14,2,14,14,12,"2"
"483","02858cf293ec6f85551e132fed5bb4e0",77,59,2,25.6666666666667,29,48,"2"
"484","028908dac32cd1cbb8df369a6ba89296",73,73,2,37,73,17,"3"
"485","028bf17d4a7df45e30177ecaa51ab468",127,67,3,14.1111111111111,127,13,"3"
"486","028c1c6d631b2478b1b61456b2ac1849",218,113,2,54.5,62,76,"3"
"487","028caf00478f7119082994a7f1b309f6",116,81,3,29,77,39,"3"
"488","028e374093690191ca4ea24e56da53dc",34,34,2,34,34,16,"2"
"489","02911887ec4f41a485d75b325785bb96",93,77,2,46.5,93,33,"3"
"490","02919dd5d21aa2c38045b6e7902399e3",45,45,2,45,45,20,"2"
"491","0293c5cfe5e3f336731a6f3709d0f557",105,77,3,26.25,105,22,"3"
"492","02960bd19b4179386088cb23b4df29c9",95,80,2,47.5,95,36,"3"
"493","02969bd3c06c3e861cdca7487a09ac7e",76,73,3,38,76,41,"3"
"494","0298d2e165df35d14ab870bf6bebc668",11,10,2,10,1,6,"2"
"495","0299ce6ed2575e83f803026b72c79f29",52,44,2,17.3333333333333,52,9,"2"
"496","029ab50e0a6c7e2bad99e666e979e618",200,124,3,45.125,184,42,"1"
"497","029b31a17172f24ad496990f2dbd15bd",47,37,2,23.5,47,14,"2"
"498","029d363f578feac62ae5b54a6c293c5a",17,17,3,17,17,17,"2"
"499","029f95806f85387e96c4b4477032dc2b",30,30,2,30,30,28,"2"
"500","02a33acdb21abea3700e552be27e76ee",64,63,2,32,64,17,"2"
"501","02a34e603b8409ce54fb5dcd98b2ed07",237,104,3,29.625,237,31,"1"
"502","02a3c1461203a33dc6a9f7d18517d279",91,63,2,45.5,91,41,"3"
"503","02a5cfe8cb6eef10fd29d5fb3e3155c1",12,12,2,12,12,12,"2"
"504","02a85c1a74a0a962c88a5c03d2113030",22,22,2,22,22,21,"2"
"505","02aaeb937f70bfcbe668245abb238004",36,36,2,36,36,22,"2"
"506","02abaf7b7c62daa18c673f44be9f1eb3",58,40,3,19.3333333333333,42,16,"2"
"507","02acb59a2e41cbe34d5ec11d59e3fe1b",186,123,3,46.5,186,42,"1"
"508","02ad0f13555bd8552458eea9d2f7b7a5",13,13,2,13,13,12,"2"
"509","02b572f63c38920f89ebfd4ba4f21696",39,32,2,19.5,39,16,"2"
"510","02b65f64522f7eb9c9fb2bc513a5a3df",95,47,3,15.8333333333333,77,18,"3"
"511","02b67673cc4adfa24b2a834c660e821d",20,20,2,20,20,11,"2"
"512","02b7d70e0db65f0b46ecb808a5d6c53d",47,47,2,47,47,29,"2"
"513","02b87716b8d4a91a48d9c27323649a05",17,17,2,17,17,8,"2"
"514","02b96f6c45f1ae8e556fdc27d8510b15",164,68,3,27.3333333333333,164,30,"3"
"515","02bc124234e820425ef0d28f9ba98963",143,66,3,17.875,143,22,"3"
"516","02bcfe5d4bff369678cf97ad7e7710b3",102,88,2,51,102,45,"3"
"517","02c112b6f00a8199c0a3e6a66a353cea",11,10,2,10,4,6,"2"
"518","02c74b0608420816cc0f56fdbc9dd77d",23,19,2,11.5,23,4,"2"
"519","02c93169669814ef137629d13fb6a83b",32,27,2,16,20,12,"2"
"520","02cdbcd836334fc7af94b4c692baae09",49,49,2,49,49,28,"2"
"521","02ce82769f81f154f96c00f115d7c09b",23,23,2,23,23,22,"2"
"522","02cf05c759f7fd6badff0888a34d219f",39,17,3,9.75,30,9,"2"
"523","02d02b16a2b17028fb0e69265ab2efaa",271,114,2,44.6666666666667,174,71,"1"
"524","02d063daabc815b560d0fa1be872cb43",53,28,2,17.6666666666667,53,16,"2"
"525","02d0e16fce6fa57d2451f8a0f3d719cf",162,91,3,40.5,162,29,"3"
"526","02d2733509b3f7b9ef8eb6562d9cc77b",11,10,2,10,6,5,"2"
"527","02d71f520346a1db67c69c744d8b989b",11,10,2,10,4,6,"2"
"528","02d93e7e745edc8010ea92cb4eb873b2",57,37,3,9.5,50,7,"2"
"529","02d9a9314ed6d68d3fd76c6d53cb4ab2",53,43,2,26.5,53,22,"2"
"530","02db84bcbd1117be7353bc517cda911a",69,55,2,34.5,37,32,"2"
"531","02dc2a740aa80e90155468942e525f80",304,118,2,38.0909090909091,206,23,"1"
"532","02ddfa2b01c516b6b66924bbed3dad37",107,84,3,35.6666666666667,107,16,"3"
"533","02e073526c47f94fd4a1d1d48e1da31e",78,63,2,26,78,18,"3"
"534","02e3cacb2ba20f04aa9168436bf1328b",23,23,2,23,23,22,"2"
"535","02e44596631077f4a23291842168333a",83,73,2,41.5,83,33,"3"
"536","02e5d00220882284574ec6c2d899494b",200,105,3,25,200,24,"1"
"537","02e6df17a948be152d6222eddd64dcb9",185,122,3,25.8571428571429,140,45,"1"
"538","02e7729c39af023037d6668521531a3a",272,121,3,38.8571428571429,227,45,"1"
"539","02e9d47b471b0ba97dba362f5cde3095",151,87,3,25.1666666666667,100,51,"3"
"540","02ea81b5494822b25cf29aeff142026a",21,21,2,21,21,17,"2"
"541","02ebf0f66d9eb0741d1206ba2d40941e",49,43,2,24.5,27,22,"2"
"542","02edae2f3bcb67b07a507e1978d6386a",268,118,3,53.6,149,62,"1"
"543","02edf57d306605a7eccfe21f41194c97",89,59,2,29.6666666666667,89,25,"3"
"544","02ee9965cade8a20a4149a5b044fc568",19,19,3,19,16,19,"2"
"545","02f07398b5bb0e64a701fcd25ef42ba5",17,17,2,17,17,8,"2"
"546","02f1a362c3fa233a56ce86f8a482bbaf",25,19,2,12.5,25,10,"2"
"547","02f382162d6b377b5e206be3794f9b20",121,83,2,40.3333333333333,121,31,"3"
"548","02f7f390651babd24e0c8edc34715563",33,33,2,33,33,16,"2"
"549","02f8c4841cae59412bf9ed9d6191b04a",16,15,2,8,16,5,"2"
"550","02fa0d8be5c017d6debd569685496013",19,19,2,19,19,11,"2"
"551","02fd6d39a859c12d18ef374fc3f9f65f",11,11,2,11,11,9,"2"
"552","02fe2ea01ff5b39f960358eda789206e",35,35,2,35,35,16,"2"
"553","02fe33e77551df09f510f46aa208c51c",129,91,2,43,129,37,"3"
"554","02fe77f345b82fcd0031916deaaf8131",53,53,2,53,53,29,"2"
"555","02ff35f66fbce784407a01b0fdd7c8db",14,14,2,14,14,12,"2"
"556","02ff5edaa057b63ea0a0010c5402205c",53,53,2,53,53,29,"2"
"557","02ff8a954bd520a1efeb2482c3547c14",51,50,2,25.5,51,13,"2"
"558","02ffcb0efb4ab92558ac5e73e8635068",50,47,2,25,50,13,"2"
"559","0300fb8190feef124d7f8236cb66dc22",40,32,2,10,40,5,"2"
"560","030113f7bc0fd37d3488d8cb481be341",76,56,2,19,76,22,"3"
"561","030192b34ceb515936c9b3558bcf56e8",160,76,3,40,131,29,"3"
"562","0303090db4481ed41c45afccda9b8de6",165,102,2,55,70,77,"3"
"563","0308fb87556476aa63e6a3e1c75b1065",22,22,2,22,22,21,"2"
"564","030968216f92b92e60a2babe2c3f3700",66,66,3,32,28,66,"2"
"565","030deb3cd885ba3d7d34f029d695ff2c",45,45,2,45,45,20,"2"
"566","030ff423a24f005d3e5e2113caf6f1a8",71,50,2,35.5,71,28,"2"
"567","03138b9bc68531411bd606d238ede7f4",38,29,3,12.6666666666667,38,10,"2"
"568","03139dce41183df982a56317075a8cb2",27,27,2,27,27,16,"2"
"569","0313e0a02d017812b4347883c59843a1",11,10,2,10,6,5,"2"
"570","0315ea00e04d72abe64a878a3863a3b9",116,76,2,38.6666666666667,40,76,"3"
"571","0316bdb9c4372b80ad4ea5f3d8dde17b",22,22,3,22,19,22,"2"
"572","03196aef4971aee6a618ac147aa1962b",99,84,2,33,99,27,"3"
"573","031bb26d4191c7998a20ecfc3e1305e9",58,49,2,29,58,22,"2"
"574","031be2fc3bc75453ec31a79e370cd170",78,49,3,26,52,26,"2"
"575","0322dbacda7b77d71ac690bc561d6e1f",271,100,3,45.25,258,46,"1"
"576","0324230efd2c561c6ff93e0cdbe9555a",40,26,3,13.3333333333333,24,16,"2"
"577","032974332b391bddd5442ec7a3122759",25,25,2,25,25,11,"2"
"578","032d8e3b67c55b9ba6f36bdaf5565d76",26,26,2,26,26,16,"2"
"579","032e72d04a131024f76fc8e00d5420eb",131,90,2,43.6666666666667,92,39,"3"
"580","032ea03347ccc20e98c7208b3af26774",33,33,2,33,33,16,"2"
"581","032ecb8af79aeeb01ee4a4940720a3cc",27,20,2,13.5,27,12,"2"
"582","032fb500b389ed735fe2a3559573d29c",123,90,3,30.75,123,19,"3"
"583","033285012c8c2daca707ffb7a52ff12c",19,19,2,19,19,11,"2"
"584","0334409d92e00b4c2a2afd6df4d05d53",249,76,2,8,8,76,"3"
"585","03364d4201f69992006ac057abdedc9b",47,40,2,23.5,47,14,"2"
"586","033a3b19b7e8d7f97ff048b78151f476",19,19,2,19,19,11,"2"
"587","033beab8d32d59e863fe022e1f4fbe25",82,66,2,20.5,82,26,"3"
"588","033c0b19b2509a510ca48b1f9caf260a",57,48,2,57,1,57,"2"
"589","033d2ae99fabbc8dee957e4814701640",39,39,2,39,39,20,"2"
"590","03435e4cfe1b479a3f86ca6cc6a1af24",61,33,2,20.3333333333333,61,12,"2"
"591","0343954a374eae50bef272b6cb4b46a3",158,71,2,26.3333333333333,130,28,"3"
"592","03498105230d7ba335f30a09925af4e8",40,33,3,13.3333333333333,24,16,"2"
"593","034a64bf3bc49ecadb41730e2303c0e1",304,125,2,31.5833333333333,201,60,"1"
"594","034ab5c6fc47394b279d26371cc87d40",44,36,2,22,44,16,"2"
"595","034ac9354d20128509901d2ff75beb89",46,42,3,23,18,46,"2"
"596","034ae66acc0bd6fb5329a302df72fa49",30,24,2,15,30,9,"2"
"597","034d61b236390d71b99935bbfe3cbde6",94,94,2,47.5,94,34,"3"
"598","034d8125de904e8aeb829aa2dbcf1ddd",249,76,2,8,8,76,"3"
"599","035149572f5bd99a554b7665c64455de",99,55,3,24.75,99,18,"3"
"600","0353fb83ee6a2300a51761e6262eae67",29,29,2,29,29,16,"2"
"601","0354dbd81ab63c0eb234a23e29240895",77,62,2,19.25,55,22,"2"
"602","0355bc96dd36f6827912c12a85effb4f",19,19,2,19,19,11,"2"
"603","0357d191c21fd0c6b65d7f29ad4771c5",28,19,3,9.33333333333333,28,4,"2"
"604","0362d29104a503d8295544f5b1ea4706",43,39,2,21.5,43,13,"2"
"605","036677a31d59073a7a2155bb890ccbe0",25,25,2,25,25,11,"2"
"606","036718bfd0018b15655d9182c5303643",11,10,2,10,10,3,"2"
"607","03675f025869ce4707125a3e8e2b7cf1",27,23,2,13.5,27,9,"2"
"608","03683d79d8f7c11fcabe1be80d9aa4e0",14,14,2,14,14,12,"2"
"609","036a9a165619648a201d720a3b094e66",11,10,2,10,10,3,"2"
"610","036b2e76ad3cb60277cdaf66df55547a",33,32,2,33,1,32,"2"
"611","036db132790df3a4ac82ca104bb30fbb",11,10,2,10,3,6,"2"
"612","036dd25540bf69249c3ff3598579c3c4",48,40,3,12,48,6,"2"
"613","036f06c72acf0e2a6b97904ebdf2b165",158,121,3,39.5,158,31,"3"
"614","0370182dbe79b6a49cfefd76292985d2",51,27,3,17,51,15,"2"
"615","0370ea0799501688d7f8a3ff82c606be",14,11,2,7.5,14,4,"2"
"616","0371909d076d3d4819f21ad79aad0ecd",15,15,2,15,15,13,"2"
"617","037569d1fff085f290bc336ec280c9b2",11,11,2,11,11,9,"2"
"618","0376cd67caf908f1578245b6a549ff68",106,82,3,26.5,78,28,"3"
"619","03783b03544f676c2499b86e2a4d4819",36,36,2,36,36,22,"2"
"620","0378a27fc7276970e37c85a7d2ddf345",19,19,2,19,19,11,"2"
"621","0378b0f3f21bae93a13039ab9ad737d4",47,37,2,23.5,47,14,"2"
"622","0379f7453377f7ad5f01a0caee4ff65e",47,47,2,47,47,29,"2"
"623","037a2fb5d8122b410056a4da15e711ff",304,128,3,36.7,231,59,"1"
"624","037c96c588e5d9c0d2ba38f07ab3464e",35,35,2,35,35,16,"2"
"625","037ce11383676471f039a77a03aa776f",249,76,2,9,9,76,"3"
"626","037f565c2017196f99162c09abb88822",139,108,2,34.75,139,29,"3"
"627","037ff11d73cccb487ee1a1eaa3170486",84,39,2,16.8,57,27,"2"
"628","0380f1a9d3b8b14df2e3e0515b3877fb",11,10,2,10,1,6,"2"
"629","038143c67ce660fdbb4322e034d0b39b",129,57,3,18.4285714285714,77,52,"3"
"630","038182da7cd8c8927e08531bc9ef1daa",58,58,3,28.5,43,58,"2"
"631","03827376d818e366a10a3b073cda4554",133,76,3,26.6,102,31,"3"
"632","03827ed4c42623f25b67d21c55825f04",196,112,2,28,170,26,"1"
"633","03866ebad3980646d025841147012f5a",11,10,2,10,4,6,"2"
"634","038753ff139f4c79545745f213f0422b",21,21,3,21,19,21,"2"
"635","038b02a42efd85247fa9391a39e86ba0",46,46,2,46,46,29,"2"
"636","038b7d69d7049941434535d06340e24b",81,72,2,27,18,81,"2"
"637","038ee7262ed2db2a087757e504c650e3",34,33,3,11.3333333333333,24,10,"2"
"638","0394195a79230114861d85d45574291b",11,10,2,10,4,6,"2"
"639","03944cfaa55a4ec6351fe3cb4b8766cc",19,19,2,19,19,11,"2"
"640","0394cb2ca1e0623a0b4babc7c08879c9",76,62,2,38,76,24,"3"
"641","039554c579e7ea8613dea680bc0409d2",21,19,2,10.5,21,1,"2"
"642","0396dcb3278fa405d6022ee33999fb3d",57,50,2,28.5,57,14,"2"
"643","039724f01d57bda48a89f913d1675528",42,33,2,21,42,14,"2"
"644","0398f1d4ee748b57fcdabc9bfd296ab1",188,123,3,47,188,46,"1"
"645","03992e1d82ef40a4c30200350c60b079",170,93,3,42.5,170,37,"1"
"646","039b7c8d250d665fac6687a02b0a9a9d",56,56,2,56,56,56,"2"
"647","039c243ebfc0f755e7ef53fe48201c6e",31,31,2,31,31,17,"2"
"648","03a79e7e3d2989e80af3f11882a57ef0",230,107,3,20.9090909090909,172,58,"1"
"649","03a8b4700f28684c8ba4c6db200e47e4",253,97,3,36.1428571428571,188,65,"1"
"650","03aac481e6af0886c1608d173ac8bd81",288,124,3,41.1428571428571,79,72,"1"
"651","03ab86afa7c96b8abdc5d8cd2b3c178c",97,74,2,48.5,97,44,"3"
"652","03ad6907d5de06f98c9a6aaa2b862a5e",278,133,3,48,171,79,"1"
"653","03b3c04cfa554eda4947d568a3338d36",25,25,2,25,25,11,"2"
"654","03b4ccc106f2ef28e200b24453be9391",30,30,2,30,30,28,"2"
"655","03b6193bfa268745f0b008025abe189a",111,63,2,37,111,34,"3"
"656","03b62d603b5685539f16010073cd80ee",23,23,2,23,23,22,"2"
"657","03b8ec3502c618d10e1a591d726b6eb8",18,18,2,9,18,6,"2"
"658","03bdcdc7ca07b66a455cda5030e6f4d9",23,20,2,11.5,15,8,"2"
"659","03c18e597eb40e636527efd678457e68",305,109,2,38.125,201,37,"1"
"660","03c3ad10ab47e6c7a27fc40c3bef0d93",90,71,3,30,61,29,"3"
"661","03c480de3560b5a4cb1a2df060ea6708",36,36,2,36,36,22,"2"
"662","03c640d9e62a114470c8b2ba8d43517e",11,11,2,11,11,9,"2"
"663","03c650aaf639738ba04077aadc427d4e",29,29,2,29,29,16,"2"
"664","03cac177b39ac99b07be49447db06bb6",48,36,2,16,48,14,"2"
