id_cliente_enc,total_productos,productos_distintos,dias_activos,compras_por_semana,compras_entre_semana,compras_fin_de_semana,grupo_preferido,Cluster
6c4440ac4218cbf8d9590a67340e1a7a,164,77,3,382.6666666666667,130,34,01085,3
79dac47464cefe6dcf782abdaa417a51,119,67,4,208.25,94,25,05040,3
f89a8dccdc03ef2c487a2d09c277531d,41,41,1,287,41,0,03050,1
fadc3df601ee4d3548178972676fcbf1,257,81,1,1799,0,257,01026,4
d832557c11c15ad120990ccba4b93431,10,10,1,70,0,10,03033,1
3187b7c10260ec4d841be8b94eb213f3,47,47,1,329,0,47,05040,1
c44b179dd5ab9b0c4df95ada4cd92a07,15,15,1,105,15,0,02650,1
3a3a9298fb876ff1d976140c184c28da,51,51,1,357,51,0,10200,1
2be014bb1ae54a9372fba45b8f983125,29,29,1,203,29,0,01027,1
f20e0c971dcaf0072b3e3f989c1eb15a,31,31,1,217,0,31,05040,1
021444327a21e32bde4c6513eaeca892,87,52,3,203,66,21,05040,3
3b9006cdbc85e0bd04ce77766bc12b8c,103,66,3,240.33333333333334,103,0,01013,3
548960c6550321f9e8b4810cdef22c19,159,87,3,371,159,0,02756,3
dc461482667a656979e66616e8dbd91d,44,34,2,154,44,0,08051,1
153f46c4f24433622f22314ba0efe171,154,88,2,539,154,0,02751,3
6369e00796ad5379c71a933795217593,11,11,1,77,0,11,05030,1
5535034ed99df7ed9485da12698741db,55,45,2,192.5,55,0,01012,1
dee0f1f295e47f9e51f73f645538244f,45,26,2,157.5,16,29,12430,1
ef4ad7578eb600641263fdccfa6eebfc,44,34,2,154,44,0,05030,1
9ecd8479a9a8f555e4442dfedb526c74,19,19,1,133,0,19,04060,1
ab9502188d0780c1598f3fd47da6e8fd,29,29,1,203,29,0,02620,1
8cccbfd745189561d79dec78bed050eb,116,87,3,270.6666666666667,86,30,05040,3
7fbfe8e32a43ae313e3ab347c8aafda5,32,32,1,224,32,0,01027,1
0819fb743fe2f9efd122f0a98b5fb52b,53,48,2,185.5,23,30,05040,1
be70135b269116d78337beada8372356,28,28,2,98,1,27,04080,1
4759a62ee48e0f31a455ea9d84271c7a,16,16,1,112,16,0,05040,1
e19d048f5be66261064ed7eafa309d7c,218,156,2,763,151,67,05040,4
d9d4353b8be6979cac67378c993c3ad5,22,22,1,154,22,0,03070,1
7a6c60177cac9956bbbb452438e3fa1d,47,35,2,164.5,47,0,10240,1
01dd91e8bc8ce8aa6215b98c997616ab,63,54,1,441,63,0,04060,2
c534cfe63ddab2d3a52b545b2a17db4b,19,19,1,133,0,19,05040,1
cfea0f6bfff628eea314947d8da7eec2,44,44,1,308,44,0,03070,1
60087aed9edb6c92fb7fa178f20801f9,16,16,1,112,16,0,08032,1
d3be38b7cc0f0a2bd9e8c824c73e4bd2,132,96,3,308,86,46,01026,3
c1cf9c199a61250fdfd7a5c36019b150,138,85,3,322,138,0,05030,3
5867ddbc12e4418a6523d2ab663d41b8,38,38,1,266,38,0,01013,1
1149d137f56ea9c8b38190b035ecda05,31,31,1,217,31,0,09131,1
18997cbfce4567c3c570db56eeda323d,44,41,2,154,44,0,11080,1
811b119853550b3cce5e8932d8d8f78a,137,106,3,319.6666666666667,112,25,01026,3
dff7de478104d9a7acad38d308b7b57b,203,111,6,236.83333333333334,129,74,01085,4
efe48c78876e90fe08c6ceb4092dc292,276,137,6,322,230,46,01026,4
6bec136e20cf49b5544a58ac05d51d44,79,66,2,276.5,79,0,12500,2
136499a0a620c2f1bf6e851c4eb7463a,89,72,1,623,0,89,05041,3
f02c1ee13723b0855e3500c1b5aa4767,56,44,2,196,56,0,05040,1
a676221d1820809bfc939c56675a051b,22,22,1,154,22,0,05040,1
46e0142c3dacd111f88d830075766775,79,79,1,553,79,0,05100,3
446a454f52a34488abf6db1f651d45d6,48,48,1,336,48,0,08010,1
144808b0731dde53f6f6efffcfdfc8fc,72,58,2,252,72,0,10200,2
509c99a5f1d82acedfe08d950bf17eed,130,58,3,303.33333333333337,130,0,10200,3
43118b6a3f1092ef7f1f812e69a246ce,94,84,2,329,94,0,05040,3
00b54625083cd831dc93fb05bb492394,3,2,2,10.5,3,0,10080,1
26de38750f132ac3de74de4a9aa8c480,267,109,5,373.8,236,31,02691,4
1df04c67ae63aa885ac2d2f55ae1ef99,74,58,1,518,0,74,09130,2
fd0d619d340f8ed7c2da86b261306f0b,97,65,3,226.33333333333334,71,26,05030,3
7287feb39ac6684574b0047480140cae,27,27,1,189,27,0,12530,1
91e803d8187b2723f44c61d6ba0827a2,55,43,2,192.5,27,28,05040,1
d4cc23ab2c43e04f7264bc6f1906ccbf,16,12,2,56,16,0,05030,1
be889e10761989ccecaec96690911b35,38,38,1,266,38,0,09030,1
e44db964fc2304e0af14178225456d46,135,88,3,315,92,43,01085,3
24eea98cc466665c5cb254b64b90cd39,22,21,2,77,22,0,13830,1
575498f7207b7d4d216a3611db799624,7,7,1,49,7,0,10101,1
a68b60cc384b7a25a26c70ff47a84e08,20,20,1,140,20,0,01026,1
97e397896eb7d624b9a4a9abfdb4f483,16,16,1,112,16,0,05040,1
196613ae2b2f2f1a9c053428683ef03f,32,32,1,224,32,0,01027,1
e3e16361d970defb9d3d25d9b3b4cc18,23,20,2,80.5,23,0,03070,1
9250415514cc261e2ebb1d2b3f07f8e7,77,51,3,179.66666666666669,77,0,05040,2
f47d2de2726d03cb1e3c335a23e5f18a,17,17,1,119,17,0,01026,1
150114e975218d13337dd012c54f69cf,33,33,2,115.5,17,16,02691,1
25d136bf024b90bd1b4a4f88ff335082,34,34,1,238,0,34,11100,1
5f7138b28c0e94237bfd5ddd27399d2b,9,9,1,63,0,9,08230,1
36677bc83a11ca89d2747c6db55d742e,398,178,4,696.5,323,75,05040,4
916fb3cf12dd901ce5010f87debafcd2,149,106,3,347.6666666666667,70,79,10200,3
eb07da8535bbface3ed4e9a0fa82b3ab,170,46,2,595,159,11,01012,3
899753b34bd3b85078c0803899017a6d,38,38,1,266,0,38,12570,1
5e877a6649a6ca36bd5fdab0c21e2bf0,98,70,3,228.66666666666669,98,0,11040,3
57e5ef8d9e6034e43913365f6b742124,22,22,1,154,22,0,11100,1
918cd53585c86886b62190dbe20ddfc4,81,74,2,283.5,49,32,01085,3
12bf05f2b1c5ca82e2b244da90c3775a,103,103,1,721,103,0,09130,3
05bb884b06482ec083c82c342c7e4808,604,241,5,845.6,507,97,05100,4
6a18975d1619c91de62e464b672d8928,62,62,1,434,62,0,10240,2
54ad4b8ee51762bd90b2aad459349848,111,91,2,388.5,111,0,10200,3
b9ad1ea362d844e928df3e57ec09b9c2,196,89,3,457.33333333333337,196,0,01026,3
10dfe7a9ddfe6f2737cf37cfdae57aca,124,83,2,434,124,0,10200,3
b717f3f21b3ab444dad2aabf8f22fba5,61,56,1,427,61,0,05030,2
48ebf44c09909bfdbb32a74d62a05736,175,96,4,306.25,175,0,05040,3
d80aaf286e30827b910701d1f4357b5e,28,26,2,98,11,17,09150,1
53d7802614186e25bd03a912cbee9d0d,103,74,2,360.5,37,66,05040,3
dbe89f45af4c7202858c772c49faf22f,47,47,1,329,0,47,04060,1
07ccff1646e071c46ea0b85cdc7b0b41,18,18,1,126,18,0,09130,1
e1be4d50e7a8004c26bbefe13d628cab,125,86,2,437.5,71,54,01027,3
fe6e1abb8460782bdb374cd3ec87e0ff,180,91,4,315,141,39,10200,3
82c68b9ff706861cdc3cdce1c0a01b32,50,35,2,175,50,0,02650,1
229958b7c1e6e9be82a5dbd67d916639,163,123,1,1141,163,0,05100,4
46d933e6293bc6c57539853abdcc9b68,28,28,1,196,28,0,05040,1
80eb4a9165d1c42e38b7160ddb272a54,54,54,1,378,54,0,10240,1
6ba975ecc4f603a32bcbcd64a0aa8c06,5,2,3,11.666666666666668,5,0,11040,1
beb6d1b9f4eb5acd8999a350ff91752f,78,66,1,546,78,0,05040,2
d5cbfb1fbbb0ab14985c052d1c0fcebe,550,177,5,770,202,348,05040,4
602b6089c20031ce5da9be8e8abc4c44,221,154,3,515.6666666666667,135,86,05040,4
f0b714ec637c3a73b933a20f87a03b77,52,45,2,182,15,37,01026,1
b1810172ed03a5c6415ca7b3b6e9d796,296,151,4,518,244,52,09030,4
de0338dba73377ee391badc1f3800c43,19,19,1,133,19,0,09130,1
5f0ce98abefd14c99075fe0fd6c0afe5,71,58,2,248.5,71,0,01085,2
eb21a2b39519b03923bb9f34d8538734,27,27,1,189,27,0,04201,1
6a03762a516b526da04cac811a302b2e,54,35,2,189,54,0,01012,1
26e0a085728a7e0c9bc1c25663cd5d4e,2,2,1,14,0,2,05030,1
10592e292775c5f1358c724c72de3b60,134,84,4,234.5,134,0,10152,3
b65f97e2ebe5c02a150b4faba24aeec3,8,7,1,56,8,0,05030,1
a9106d5297b55da83f35035e38377d93,30,30,1,210,30,0,01201,1
ca49f58aa36a26bfddb69c6dd50fa226,18,18,1,126,18,0,09150,1
46cdfbc705810278864ffa8f31679d1b,62,49,1,434,62,0,04060,2
8c36c92f14cb5271551703e015a89eeb,129,39,3,301,106,23,10080,3
024be805fdb152a0d6da8e6ce325e949,84,67,2,294,35,49,05040,3
55e460ad1726cc1fae084cbf084d2329,27,27,1,189,0,27,05030,1
4bc207e324d72cc795e4f4b772d9ddc1,289,106,3,674.3333333333334,272,17,10240,4
133b3f51c3a44017e830e05cb1a95b52,40,40,1,280,40,0,01026,1
14002287baf784dd06ce9665779b4477,91,68,2,318.5,21,70,05030,3
cd0808bed617524b95503391c4195603,99,83,3,231,73,26,01016,3
3e3dda0afd1a5cda0eee130cd1dcb004,48,48,1,336,48,0,01026,1
416946f3b89e6e36d78a45055dc58fcb,53,48,2,185.5,53,0,03050,1
50315157150279d2916844fe4adca981,420,131,6,490,396,24,01012,4
6f911b8f4791ed58302312d7e408b9af,16,16,1,112,16,0,01026,1
abb01930ea77cc738aed1a9aeb6a4d2b,16,15,2,56,16,0,09090,1
f5727a31025ba8f0e5331b567bd231c6,300,114,4,525,211,89,01026,4
157edfa9d369127620e192ef1e1b7959,31,31,1,217,31,0,05100,1
b544eefc0bb70e08b295ad6f62ad7cb1,15,15,1,105,15,0,05040,1
b32f88b6f8f3bdbbc432469d736558cd,15,15,1,105,15,0,01085,1
fb6d92d0e6a142253c7820f4d93467b0,310,147,2,1085,76,234,01026,4
d85b34506ceadfce98fb047d6b534a3e,115,73,3,268.33333333333337,54,61,01026,3
ba85ae76f8bc22af961f5c953bb44be4,60,42,1,420,60,0,05100,1
9d44099297027fca53d685587694da4c,105,78,1,735,0,105,01012,3
a7f6f95cd8ff4801ad836298af6c3d82,52,26,3,121.33333333333334,52,0,10200,1
fec55e96a1393d70088e9f8981aa02dd,58,58,1,406,58,0,05040,2
a5d91e2d7069f56bac58002923d1bf93,27,27,1,189,27,0,01026,1
566e3b69b8438312886b6cd900f7da94,6,6,1,42,6,0,08100,1
b10e483d30df075cecd40e484a28cf34,60,60,1,420,0,60,01026,2
c166acb305f8fe5184cc3f0fbd4c70b0,33,29,3,77,21,12,01026,1
f26303b2d022a09447adafa71b428b01,85,65,2,297.5,85,0,01085,2
ac6735ccef1f024b8ecfa65e49fc573b,18,18,1,126,18,0,10200,1
91245e4d6d8cd7ff1a28b8c1b5e80634,163,77,6,190.16666666666669,136,27,01012,3
0d714b537fef8294cd3d1504459915b6,75,38,3,175,75,0,04060,2
8d881b4a19f1e117ec338674db9232a0,120,87,1,840,120,0,05040,3
a9314013c00ad575e6531ae14ffda31f,36,36,1,252,36,0,13877,1
b0b4ffe3a64714c1fa85a60cabad0315,80,61,4,140,62,18,05040,3
bdfaba633194183ba7522179480f0d8a,16,11,2,56,16,0,11040,1
deb65dc825b957d9c6e3eb83646f2cb6,233,92,4,407.75,151,82,10028,4
8a4de50bb73ac5cd9d3c72271af581df,21,21,1,147,21,0,09131,1
055ca05c7a3744e4f4928f4a820fe262,51,45,2,178.5,51,0,02651,1
41c397cd5729e918f7dd267de7bdcee7,141,85,3,329,141,0,05040,3
d9547fa9d7df311355d038987db0dbc4,172,78,3,401.33333333333337,172,0,05040,3
42eaafaded124f16684c69b24772bf22,21,21,1,147,0,21,02756,1
bad4c5d90b8e5f65a9b47ec787ccf0bd,110,79,2,385,66,44,01026,3
dab265dab092a862a603f5a8cd4f6c01,204,114,4,357,204,0,08032,4
46c9f19a5a795d0df3a7defce4e25a9d,21,21,1,147,21,0,08051,1
95b768b296a8b4ca22339cbfa88d8bee,558,174,2,1953,558,0,05040,4
620ca967642dc62f7c37974018dfcffb,19,19,1,133,0,19,05030,1
653c70aa46c3990ab846f8a52fed4c78,32,29,2,112,16,16,05030,1
14297408ea8e8390493aa52d57b11003,67,50,2,234.5,67,0,05040,2
75110c0189a8def1e4b0084c294d88c8,4,4,1,28,4,0,03090,1
970776008d1bec8507b4273916400c98,46,42,2,161,46,0,05040,1
c0ea51be997250c099309442b7a5ea6e,14,14,1,98,14,0,05040,1
1039ff0356f08de4bf7b21fbd9cb70f5,83,53,3,193.66666666666669,83,0,10200,2
62eec52226db4f2379b36cfc9ea7e8cf,115,56,3,268.33333333333337,115,0,04020,3
923a8c53b235d3b010b0f9c3ec0c449b,104,79,2,364,104,0,04020,3
92e1b6954d005f3ab15110451d6e4b59,270,111,4,472.5,208,62,05040,4
cdc3d4b3d59ca2a1e5ad5f5636ad2a32,147,120,2,514.5,71,76,09130,3
83378c10b5feb25b629b660cba805e2c,111,78,3,259,111,0,10220,3
4516efb256ace818cf9d44318062178c,20,20,1,140,20,0,02756,1
500c6aafa9a0fc5effbafab748f969f8,11,11,1,77,11,0,12570,1
204f0869d8f2399ef208debd3b7f5585,78,49,1,546,78,0,02690,2
3f4e4e3f4b7a8468af14cc97ae36430d,18,18,1,126,18,0,08132,1
1ba33a19d187ef4e53d8c21c28fa6fc1,17,17,1,119,17,0,01013,1
bdaf4d21c0774fd6fa374095ada2af30,238,87,5,333.2,238,0,11040,4
e354785a598eac46e4d141f710dfb92e,59,56,1,413,59,0,05030,2
136c4459dd23e2cf2fffd42177384814,313,143,4,547.75,169,144,05041,4
323911b23337c1a76ed0d7cae6aeddc3,23,23,1,161,0,23,09130,1
cf65df2a51ebcb45668037371d230cd2,29,27,3,67.66666666666667,29,0,03050,1
2e72dcd36cc156d0bd02c0e0ea9a6ef1,70,60,1,490,70,0,01012,2
9c70aa4a4c1db7e98de14178fccd5221,155,48,3,361.6666666666667,155,0,01027,3
4318d634af7d965c636cec6ac24da28d,47,38,2,164.5,47,0,02620,1
69f9f6e9252ffb77553e7b089a183f40,14,14,1,98,14,0,05160,1
11fc67ed7b97a98629641788c61c64d3,2,2,1,14,2,0,05030,1
331ad116b2c199b043784db9f2164e7e,13,13,1,91,13,0,01013,1
e51024b974c448c50f20b1048a5ed793,32,32,1,224,0,32,01026,1
9ac9e2169cf26d50ec09bb0ffc36bf8e,37,37,1,259,37,0,05040,1
cda4d1fc0006adfe28e8012cf52fe5fb,456,198,4,798,414,42,05040,4
d0ec6ad242e29f8dec3d91a9211c879a,87,61,2,304.5,42,45,09130,3
056f28409b3327c276c3abfdcd9c5942,82,36,3,191.33333333333334,69,13,05040,2
f25351013dd0575dade446f36447e1cc,17,17,1,119,0,17,02690,1
fc3c8182b16b0efe191c4d6701b5972a,22,22,1,154,22,0,01027,1
53ca0f5007f7e3e5c01c3bb1c7cb98c1,45,45,1,315,45,0,04130,1
62a1c92abff6d316e27c0c8bdd792fae,252,115,4,441,252,0,10200,4
c01e99386f64e441c92657f588915407,40,40,1,280,40,0,05040,1
6e47bec2bfd6176f84cc03e3b979044f,44,44,1,308,44,0,01027,1
decc30b2ceaee8b705bba62493093f9c,166,89,5,232.4,133,33,04020,3
862a55d2965f2cf7a6e2e3d2a640b46f,42,24,3,98,25,17,11040,1
829ff3f6ef5806657e46c7029df345fc,144,51,2,504,128,16,11040,3
a66103a599d361046f098e52a201dbb3,19,19,1,133,19,0,12410,1
b4aeee15a3ea721c855082e52ed53b4b,24,24,1,168,24,0,10200,1
2f7eb8cd2ed418d202d89a10b3db3f41,2,2,1,14,2,0,04032,1
fe3cbc6dbb7627b62cecf30bee9bbfc3,53,45,2,185.5,53,0,01026,1
24f2620c684130e4ff47914ed0fca17e,157,84,2,549.5,157,0,05100,3
5379611937673409abbbc23a0e43f979,3,2,2,10.5,1,2,11080,1
c87ab4df923152b54483cd2dee0fd42c,26,20,1,182,26,0,10200,1
63cc07fbe7e222d0ea664b0b1dc737f5,28,26,2,98,28,0,05040,1
dfcb980514324bd0c07bbd10f71768c8,136,92,2,476,136,0,05040,3
54403cd72e2225ef5a6e91e4271c8203,197,88,1,1379,0,197,01026,4
2ba200477f27b955193db088ecb6eff5,134,93,3,312.6666666666667,134,0,09130,3
40d9034bfa844082d86f507845c32710,17,11,3,39.66666666666667,17,0,05030,1
d199c7339434d40672e57b4247244e12,39,32,2,136.5,22,17,12590,1
9a4b2d0ac4ff88cc53cc0236c4b3a4da,26,26,1,182,0,26,01027,1
34ea4633a153b0ec14405bb2cc416da2,14,14,1,98,14,0,04060,1
520b680e176869e5f53c65e0e95b34b8,81,59,2,283.5,33,48,04060,2
8f438fdec0d2685a26763acacb75c716,27,22,2,94.5,27,0,04200,1
0e8904daaceed26db2f83966786b1892,61,34,3,142.33333333333334,46,15,11100,2
ab6a3a8264c0637b480133c9632196f2,44,44,1,308,44,0,05041,1
9c7d236d5fe50308d176056a94f4c926,19,19,1,133,19,0,09010,1
06531b8a8633ddb370a0c12cae19c618,70,54,2,245,70,0,05040,2
8a30838d6aced1d38a10de252f72527f,42,32,2,147,42,0,05030,1
b6b7b94224b342191ddf563828aea1fe,64,35,2,224,64,0,08250,1
5396aabbb93f6517e0bc6567654c57c3,21,21,1,147,21,0,01201,1
1fcfa9c0b1d5d13f54166b550a3e0cee,18,18,1,126,0,18,10028,1
a79fb6079755ef968ea19ad29cabfc8d,6,6,1,42,6,0,05030,1
206063da3be5ed8c74ea950dd7e1a8dd,18,18,1,126,18,0,09170,1
0dff2029223a4a7f7d11ca471b0ad6a5,81,53,3,189,65,16,05040,2
08bf7dfe45331663cd535074a5d64e91,32,32,1,224,32,0,01026,1
c5e671ec943868e1a2564bd5b761490b,63,53,2,220.5,63,0,03050,2
d513a8b7ed400e7d819754384d50c2b3,87,66,2,304.5,16,71,01026,3
653d8c6695a285327cae3907f2f39494,22,22,1,154,22,0,01012,1
7ef70d3e2ada3b0802af6a016aa460f2,162,109,3,378,102,60,04020,3
215e1c13320d18ad5061b444b97de2db,220,125,3,513.3333333333334,133,87,05040,4
5185735739c98c397c76eb58e96110ac,829,235,2,2901.5,65,764,10200,4
c93ac4eca15ca071fa0c51e68854f79b,96,75,2,336,96,0,05040,3
93ea7c5e719f8ffb6fec082543f9f90b,37,35,3,86.33333333333334,37,0,02691,1
8184d6c77f14a33e574d4d4e12162b3e,29,29,1,203,29,0,05030,1
0f99d785c237dc806cebf343229c9400,74,55,2,259,74,0,01013,2
caf785acb8cd6c2b5a1640af8bedd94f,57,42,2,199.5,57,0,01027,1
20ba8c02db8cf0fd8f576b014b2b78a0,247,125,4,432.25,139,108,05040,4
7c9a14b1249c9a66d8266603cadaeb70,42,42,1,294,42,0,05040,1
f8a5d253a1fa1f53313b64d765f6fafb,271,141,1,1897,0,271,01027,4
5b012bb7752ae8f889e06f1fd4d71f61,81,54,2,283.5,81,0,01026,2
bd968ce9328fb2d5499df65c5b03b047,15,15,1,105,15,0,01013,1
5bf5f4d2a15cb33a9e89f5aa1afd37cc,27,21,2,94.5,27,0,01013,1
7bb40e6d4f248dfbdc8b28ca15f83033,118,66,4,206.5,75,43,01012,3
333d127cea37c8620e27fc63b0305c66,114,114,1,798,0,114,09130,3
56d7141dda9cdf19187d14a90e292ed9,161,81,2,563.5,161,0,02650,3
0ef999bea5094c46f0a6a2ed7e2ef8e7,29,29,1,203,29,0,08032,1
c31e29d206a8ae87f4e54868c3f2c068,326,103,2,1141,270,56,05040,4
9f235cdff5d2ed920b5d809e1c45619d,288,128,3,672,288,0,05040,4
743803db3312132fa46fec55c0b44d0a,159,129,2,556.5,159,0,08090,3
7ab0a4fd6c0e205c8061cb9282cac511,271,91,4,474.25,201,70,05040,4
cde4562677d2322f5c0782c32c1f6ae5,65,56,2,227.5,65,0,05030,2
9462d534b6f02354f2abc736d0fdd466,74,68,3,172.66666666666669,74,0,02650,2
d178ae091b12e71ba1991a677e2ebeed,7,7,1,49,0,7,05030,1
098d7cff26b5bfaf146b08bb63e8c21e,80,47,3,186.66666666666669,80,0,05040,2
4fdb191528bdfa27283824597069004b,23,23,1,161,23,0,02751,1
1a9207fb63097d61f2e6817508c81fce,6,5,1,42,0,6,11040,1
f5986473698617077334c0a5cfffb9eb,198,96,2,693,47,151,05030,4
db45b15e1f56f191e7ef07349fa2d6a0,214,85,5,299.59999999999997,214,0,05040,4
d29dfa65397045bfd9874ab59f9a6952,65,58,2,227.5,39,26,01012,2
ab9b859a7a737c2d483f7ae1507e6846,254,122,4,444.5,103,151,04032,4
12508ca41ff843755ef820d9a21ce726,80,60,2,280,40,40,05040,2
27d76b388ffddf08aea1ba4dd9d5f30b,51,34,2,178.5,13,38,05040,1
1416758510ac60230dbed23ee62f0dac,50,50,1,350,0,50,09130,1
a9d64cbd583d2dc72d23f85cdfbe1006,76,61,2,266,45,31,10200,2
c37a9945238d15e963fabe9e1a357665,98,72,2,343,98,0,10200,3
5a01be7739484116046fbf5323bb73fc,147,70,2,514.5,11,136,10153,3
76546fa73599451e86f8f7c4696ebcd9,339,147,3,791,339,0,01012,4
7d3ebba20c22388fea134ec37aa70465,42,26,2,147,30,12,10141,1
e208d18dd789089ab2e249ab23d46d98,62,40,3,144.66666666666669,62,0,11140,2
2b661d953e96cef7ed9d0fbb0601bfbe,58,43,2,203,58,0,11040,1
fb33933e04570e6f8a844388a06f2110,16,16,1,112,16,0,05100,1
9d68e925535a8fc6944d089a26f25305,2,2,1,14,0,2,05030,1
e662864248a7c0a3d3ad675572e822da,66,59,1,462,66,0,09130,2
75bfde4dc6ea46dc8e1296e099be7463,108,89,2,378,59,49,05040,3
4027a4f138cbadfcadbcd63c3273c2e4,108,29,1,756,108,0,10028,3
b7b143bca6536fafc4b8bcad0f538104,128,71,3,298.6666666666667,85,43,02620,3
0ccb2b0c01d712da16b4b695c396bbdc,33,26,2,115.5,33,0,08312,1
272b6914889418f8928203ae960975bf,15,15,1,105,15,0,05040,1
6f9632f3a284859e0c4a3b4bec0f4237,64,42,3,149.33333333333334,64,0,01012,2
c20476fcb6623fad21dd1e8cd29f4dbe,133,100,2,465.5,96,37,05030,3
4293e19096f415d22216c55e2f96c4ae,156,79,3,364,56,100,09150,3
2c10e649f528356eef5ccfc7ae1603ef,12,12,1,84,12,0,05030,1
b8c20e48a7a69bcebc2779c0675ef09d,52,49,1,364,52,0,12670,1
138a6e2b5f5d8da37fec3d151c6f87a2,224,108,5,313.59999999999997,176,48,01012,4
5c29a7f307c9f708af079c2dc4b1ef23,191,108,2,668.5,191,0,10200,4
c533f974da1307340e384866a6f2b691,168,117,5,235.2,151,17,01027,4
644d2f94cc1c1ffa40765f6d04847225,53,50,2,185.5,24,29,05030,1
3878e00be9e8a7a2b470d6fcdc1d07d4,154,99,6,179.66666666666669,150,4,11100,4
c31fe01b5084fd7e273bc0cdf5a3d160,85,45,2,297.5,85,0,05040,2
3c1c981ad44655e9d6e8093666d505cb,30,20,1,210,30,0,11100,1
43171ffc2fada02e5c0a42f93320a33d,21,21,1,147,21,0,01013,1
420b829e334805e2747658bbfca0429a,1,1,1,7,1,0,11040,1
a6691b0d15117be3606ea5980ec65f67,40,40,1,280,40,0,01026,1
18bc3a5361185ebdfa7541f0b7242d7b,21,21,1,147,21,0,11100,1
44254f5f7d59c83b04e16ce50e6ef21d,9,9,1,63,9,0,12430,1
03b6193bfa268745f0b008025abe189a,111,63,1,777,0,111,09130,3
e3119a0c3416698418c3935efbfe06e7,103,103,1,721,0,103,09150,3
bd5239d64513e861e2be068c6134f3ea,77,43,3,179.66666666666669,56,21,08031,2
6ca8a5ae65d132d9cf90b5bce86f8a33,15,15,1,105,15,0,05040,1
16882de9d1d2b5e8b73753a1b8b62ae0,85,70,2,297.5,85,0,02651,3
d12fd60e680402164fc426fbefba1963,24,24,1,168,24,0,05030,1
3aedb8093554abfcd478bb919d2cafc9,46,37,2,161,46,0,09010,1
e712c96b0adb1242c8f8e825f5389945,51,51,1,357,0,51,05040,1
8751c8328c83f80e57d4e0ce1b6dfe65,262,122,3,611.3333333333334,204,58,11100,4
3c279ce4925285585b38d54d35973bdb,143,90,4,250.25,143,0,11080,3
074d307272e8af9a626206620cd70272,235,97,5,329,171,64,10240,4
081ead9b9d6252c24a80f3598d7e10b3,63,41,2,220.5,31,32,09130,1
77d8d7b0d4cad6d2102527d86abada61,41,33,2,143.5,41,0,11040,1
36b4ce46fbbe52f9e0d2f10b09d0db64,32,32,1,224,0,32,01013,1
0cc21fc36cf3878b677a9d2ea58f8f9f,15,13,2,52.5,10,5,05030,1
c4eada4df0bb08f316754af0172c4104,112,50,2,392,21,91,05030,3
68cf6d0f02b518e0869e7d2d4f76101a,160,92,3,373.33333333333337,160,0,01085,3
c095187d9524b7f61fbf93bda81f0157,111,85,3,259,111,0,01027,3
1a6b9e25f65b96f58778c46c2a9cab85,478,155,4,836.5,317,161,01012,4
4ee98fcf9ba1e2b3759b9dd0d5f1c6f7,19,19,1,133,19,0,01085,1
1d4e7cac9c7d6618ac724b27247bf71f,28,28,1,196,28,0,09130,1
e7f65e91ca63b37d19b7aa93070ae752,22,22,1,154,22,0,01013,1
fbb0464fc41df8379c5a7052f8f60173,14,14,1,98,0,14,03050,1
ce0d113497db49f2780be98ec7583f35,37,37,1,259,37,0,11040,1
92de7d6651b0a349c8ad7eb23605de2e,31,31,1,217,31,0,01026,1
2013e61a4ecffebde05b347cc1a3a042,88,64,3,205.33333333333334,88,0,05040,3
25a1659bc6ac070b617a8e0632426f87,229,101,3,534.3333333333334,229,0,01026,4
7eb694c0c204cca31e18501d8e8e1929,29,29,1,203,29,0,11060,1
86b1a6ec124402af362061475cf5057e,27,27,1,189,27,0,03050,1
034d61b236390d71b99935bbfe3cbde6,94,94,1,658,94,0,11100,3
e9a6e03c90cdc1d9a562dde3a349f824,104,75,3,242.66666666666669,104,0,03050,3
abac8f00adbee5586e21cd527f54cb13,43,39,2,150.5,26,17,01013,1
1b2feab597c5575dbc965249ac2d7a8d,30,30,1,210,30,0,01026,1
aff5532fc355a4fc6715764d76b4c732,38,38,1,266,38,0,11140,1
563de343535178de02d810d6d76ac121,131,66,3,305.6666666666667,131,0,05040,3
7dc644217f3c5210824404dff503158a,74,50,5,103.6,65,9,01026,3
4b9a3660094ffd718908596f5eaf0d0a,85,54,1,595,85,0,05040,2
0d725ac3dcb10083dac84e8f01d8238f,113,59,3,263.6666666666667,92,21,01026,3
c8397f137e184b7c27ad2c9e9bde8c9b,119,56,4,208.25,119,0,01012,3
13cec7da9d395fbffc0fcde395fd0bf8,78,62,3,182,78,0,03050,2
309871ef70460abc7869e36e4652a916,48,48,1,336,0,48,05040,1
f4fcf66b0cba513487aed5a946d2f490,31,31,1,217,31,0,01012,1
2cffe9b2018b635dff455e4eafbb6b31,295,121,3,688.3333333333334,249,46,10200,4
95f6f22e5aae63eb573510b9d830cae4,39,39,1,273,39,0,08010,1
e8933d30f1d99a0551221ccb777eade2,35,35,1,245,35,0,09110,1
00c2e7e0817d3dd043f6626a8223956a,36,36,1,252,36,0,01026,1
fad5505d486b4069e6acd9aeb4b2d2c2,56,51,3,130.66666666666669,43,13,05030,2
5bc79143e6c3435c96855d8334406da1,385,164,5,539,248,137,05040,4
300837cfc4b3efdb7ae38af34a3c1cbf,27,27,1,189,27,0,12570,1
